15,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:33:45,2016-07-21 15:33:45
16,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:38:48,2016-07-21 15:38:48
17,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:39:12,2016-07-21 15:39:12
18,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:40:14,2016-07-21 15:40:14
19,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:40:18,2016-07-21 15:40:18
20,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:43:11,2016-07-21 15:43:11
21,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:46:59,2016-07-21 15:46:59
22,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:47:30,2016-07-21 15:47:30
23,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:48:00,2016-07-21 15:48:00
24,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:48:15,2016-07-21 15:48:15
25,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:48:20,2016-07-21 15:48:20
26,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:48:32,2016-07-21 15:48:32
27,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-21 15:49:32,2016-07-21 15:49:32
28,21,0,GBR,en,earthquake warning,testalert!,testalert!,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-22 08:21:26,2016-07-22 08:21:26
29,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-22 08:22:28,2016-07-22 08:22:28
30,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-07-22 08:38:41,2016-07-22 08:38:41,2016-07-22 08:38:41,2016-07-23 08:38:41,2016-07-22 08:37:58,2016-07-22 08:37:58
31,21,0,GBR,en,earthquake warning,"this is a test alert, please ignore.","this is a test alert, please ignore.","{""type"":""Polygon"",""coordinates"":[[[-83.9985,48.5496],[-84.0089,48.5511],[-85.9469,48.8844],[-85.9469,48.9283],[-85.9469,49.9546],[-84.021,49.9497],[-84.0021,49.1609],[-83.9985,48.5496]]]}",test polygon,alert,test,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-07-26 10:12:54,2016-07-27 10:12:54,2016-07-26 10:11:55,2016-07-26 10:11:55
32,21,0,GBR,en,earthquake warning,"this is a test alert, please ignore.","this is a test alert, please ignore.","{""type"":""Polygon"",""coordinates"":[[[-83.9985,48.5496],[-84.0089,48.5511],[-85.9469,48.8844],[-85.9469,48.9283],[-85.9469,49.9546],[-84.021,49.9497],[-84.0021,49.1609],[-83.9985,48.5496]]]}",test polygon,alert,test,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-07-26 10:13:39,2016-07-27 10:13:39,2016-07-26 10:12:39,2016-07-26 10:12:39
33,21,0,GBR,en,earthquake warning,testalert!,testalert!,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-27 09:01:36,2016-07-27 09:01:36
34,21,0,GBR,en,earthquake warning,testalert!,testalert!,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-27 09:14:24,2016-07-27 09:14:24
35,21,0,GBR,en,earthquake warning,testalert!,testalert!,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-27 09:16:58,2016-07-27 09:16:58
36,21,0,GBR,en,earthquake warning,testalert!,testalert!,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,actual,public,met,unknown,unknown,unknown,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-06 13:31:00,2016-05-07 13:31:00,2016-07-27 09:31:18,2016-07-27 09:31:18
37,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,test,public,met,unknown,unknown,unknown,2016-07-27 09:54:26,2016-07-27 09:54:26,2016-07-27 09:54:26,2016-07-28 09:54:26,2016-07-27 09:53:36,2016-07-27 09:53:36
38,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,test,public,met,unknown,unknown,unknown,2016-07-27 13:21:16,2016-07-27 13:21:16,2016-07-27 13:21:16,2016-07-28 13:21:16,2016-07-27 13:20:27,2016-07-27 13:20:27
39,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,test,public,met,unknown,unknown,unknown,2016-07-27 13:30:07,2016-07-27 13:30:07,2016-07-27 13:30:07,2016-07-28 13:30:07,2016-07-27 13:29:18,2016-07-27 13:29:18
40,1,0,AFG,en,general notifications,a test message,a test message,"{""type"":""MultiPolygon"",""coordinates"":[[[[-5.009765625,5.9657536710655],[-7.998046875,-0.17578097424709],[4.833984375,-2.021065118767],[-5.009765625,5.9657536710655]]]]}",a test,alert,test,public,geo,immediate,extreme,observed,2016-07-27 16:35:19,2016-07-27 23:00:00,2016-07-26 23:00:00,2016-07-28 23:00:00,2016-07-27 16:34:32,2016-07-27 16:34:32
41,1,0,AFG,en,general notifications,a test message,a test message,"{""type"":""MultiPolygon"",""coordinates"":[[[[-5.009765625,5.9657536710655],[-7.998046875,-0.17578097424709],[4.833984375,-2.021065118767],[-5.009765625,5.9657536710655]]]]}",a test,alert,test,public,geo,immediate,extreme,observed,2016-07-27 16:35:19,2016-07-27 23:00:00,2016-07-26 23:00:00,2016-07-28 23:00:00,2016-07-27 16:35:09,2016-07-27 16:35:09
42,1,0,AFG,en,earthquake warning,another test,another test,"{""type"":""MultiPolygon"",""coordinates"":[[[[-6.591796875,2.1088986592431],[-8.0419921875,-2.7235830833484],[-1.5380859375,-2.5918889841499],[-6.591796875,2.1088986592431]]]]}",a test description,alert,test,public,geo,immediate,extreme,observed,2016-07-27 16:37:08,2016-07-27 23:00:00,2016-07-26 23:00:00,2016-07-28 23:00:00,2016-07-27 16:36:20,2016-07-27 16:36:20
43,88,0,MEX,en,earthquake warning,a test message,a test message,"{""type"":""MultiPolygon"",""coordinates"":[[[[-13.18359375,0.043945308191358],[-18.1494140625,-6.2716180643149],[-5.09765625,-7.0136679275666],[-13.18359375,0.043945308191358]]]]}",a test description,alert,test,public,geo,immediate,extreme,observed,2016-07-28 10:38:16,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 10:37:32,2016-07-28 10:37:32
44,159,0,CAN,en,earthquake warning,a test message,a test message,"{""type"":""MultiPolygon"",""coordinates"":[[[[-5.9765625,-0.5273363048115],[-8.701171875,-5.1784820885229],[1.6259765625,-6.6646075621726],[-5.9765625,-0.2197260239208],[-5.9765625,-0.5273363048115]]]]}",another one,alert,test,public,geo,immediate,extreme,observed,2016-07-28 10:40:13,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 10:39:26,2016-07-28 10:39:26
45,159,0,CAN,en,general notifications,a second test,a second test,"{""type"":""MultiPolygon"",""coordinates"":[[[[-15.6884765625,-3.118576216782],[-19.9951171875,-7.7545373465394],[-13.53515625,-8.5810212156418],[-15.6884765625,-3.118576216782]]]]}",another another desc,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 10:44:27,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 10:43:40,2016-07-28 10:43:40
46,159,0,CAN,en,general notifications,a second test,a second test,"{""type"":""MultiPolygon"",""coordinates"":[[[[-15.6884765625,-3.118576216782],[-19.9951171875,-7.7545373465394],[-13.53515625,-8.5810212156418],[-15.6884765625,-3.118576216782]]]]}",another another desc,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 10:44:27,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 10:45:25,2016-07-28 10:45:25
47,159,0,CAN,en,flood warning,a second test,a second test,"{""type"":""MultiPolygon"",""coordinates"":[[[[-15.6884765625,-3.118576216782],[-19.9951171875,-7.7545373465394],[-13.53515625,-8.5810212156418],[-15.6884765625,-3.118576216782]]]]}",another another desc,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 10:44:27,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 10:47:48,2016-07-28 10:47:48
48,159,0,CAN,en,general notifications,a random message,a random message,"{""type"":""MultiPolygon"",""coordinates"":[[[[-13.42529296875,7.3406748318549],[-14.501953125,4.9815050493282],[-11.44775390625,4.0615355970661],[-13.42529296875,7.3406748318549]]]]}",a test description,alert,test,public,geo,immediate,extreme,observed,2016-07-28 10:52:53,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 10:52:07,2016-07-28 10:52:07
49,21,0,GBR,en,earthquake warning,test alert,test alert,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",test polygon,alert,test,public,met,unknown,unknown,unknown,2016-07-28 11:11:13,2016-07-28 11:11:13,2016-07-28 11:11:13,2016-07-29 11:11:13,2016-07-28 11:10:23,2016-07-28 11:10:23
50,159,0,CAN,en,flood warning,a second test,a second test,"{""type"":""MultiPolygon"",""coordinates"":[[[[-15.6884765625,-3.118576216782],[-19.9951171875,-7.7545373465394],[-13.53515625,-8.5810212156418],[-15.6884765625,-3.118576216782]]]]}",another another desc,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 10:44:27,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 11:16:18,2016-07-28 11:16:18
51,159,0,CAN,en,flood warning,a second test,a second test,"{""type"":""Polygon"",""coordinates"":[[[0.2911376953125,47.971536582659],[-0.3021240234375,48.264912513311],[0.37353515625,48.567520373908],[0.81298828125,47.908978314729],[0.296630859375,47.635783590865],[0.2911376953125,47.971536582659]]]}",another another desc,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 10:44:27,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 11:17:00,2016-07-28 11:17:00
52,1,0,AFG,en,general notifications,a message,a message,"{""type"":""Polygon"",""coordinates"":[[[-6.416015625,1.2743089918452],[-9.7998046875,-7.6674414827261],[3.9111328125,-7.3624668655358],[-6.416015625,1.2743089918452]]]}",a description,alert,test,public,geo,immediate,extreme,observed,2016-07-28 12:29:24,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 12:29:10,2016-07-28 12:29:10
53,159,0,CAN,en,earthquake warning,a test earthquake warning,a test earthquake warning,"{""type"":""Polygon"",""coordinates"":[[[-87.9345703125,61.270232790001],[-90.3076171875,59.689926220143],[-81.3427734375,58.585435691199],[-83.1005859375,61.918271023356],[-87.9345703125,61.270232790001]]]}",this is a test description,alert,test,public,geo,immediate,extreme,observed,2016-07-28 13:18:15,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 13:17:27,2016-07-28 13:17:27
54,21,0,GBR,en,flood warning,a test flood warning ,a test flood warning ,"{""type"":""Polygon"",""coordinates"":[[[-23.642578125,50.12057809796],[-34.892578125,44.087585028245],[-23.5546875,42.940339233632],[-18.28125,48.516604348867],[-23.642578125,50.12057809796]]]}",test desc,alert,test,public,geo,immediate,extreme,observed,2016-07-28 13:22:34,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 13:21:48,2016-07-28 13:21:48
55,47,0,FRA,en,general notifications,this is a test message.,this is a test message.,"{""type"":""Polygon"",""coordinates"":[[-30.9814453125,53.330872983017],[-31.376953125,53.094024055063],[-30.8935546875,52.935396658623],[-30.322265625,53.252068805894],[-30.9814453125,53.330872983017]]}",test description,alert,test,public,geo,immediate,extreme,observed,2016-07-28 14:14:59,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-07-29 23:00:00,2016-07-28 14:14:13,2016-07-28 14:14:13
56,47,0,FRA,en,general notifications,this is a test message.,this is a test message.,"{""type"":""Polygon"",""coordinates"":[[[-29.35546875,54.418929968658],[-30.234375,54.110942942724],[-29.443359375,53.748710796899],[-28.564453125,54.059387886624],[-29.35546875,54.418929968658]]]}",test description,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 14:20:40,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-08-29 23:00:00,2016-07-28 14:19:53,2016-07-28 14:19:53
57,47,0,FRA,en,flood warning,[3 sided cube] a test message for a flood warning.,[3 sided cube] a test message for a flood warning.,"{""type"":""Polygon"",""coordinates"":[[[-34.27734375,52.882391222262],[-34.7607421875,52.696361078274],[-34.541015625,52.295042284537],[-33.92578125,52.402418873973],[-34.27734375,52.882391222262]]]}",an area description,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 14:41:53,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-08-29 23:00:00,2016-07-28 14:41:09,2016-07-28 14:41:09
58,21,0,GBR,en,hurricane warning,[3 sided cube] another test message for a hurricane,[3 sided cube] another test message for a hurricane,"{""type"":""Polygon"",""coordinates"":[[[-29.8828125,54.901882187385],[-30.5419921875,54.572061655659],[-29.8388671875,54.418929968658],[-28.30078125,54.572061655659],[-29.8828125,54.901882187385]]]}",an area description,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 15:07:54,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-08-29 23:00:00,2016-07-28 15:07:15,2016-07-28 15:07:15
59,21,0,GBR,en,general notifications,a test headline for a volcano warning§,[3 sided cube] a test volcano warning,"{""type"":""Polygon"",""coordinates"":[[[-36.5625,54.495567521874],[-37.2216796875,53.618579364895],[-34.62890625,53.041213040756],[-36.5625,54.495567521874]]]}",a test area description,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 15:12:01,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-08-29 23:00:00,2016-07-28 15:11:14,2016-07-28 15:11:14
60,1,0,AFG,en,general notifications,a headline,[3 sided cube] a test message from 3sc,"{""type"":""Polygon"",""coordinates"":[[[-32.2119140625,53.041213040756],[-33.7060546875,52.509534770327],[-31.904296875,51.536085601785],[-31.640625,52.429222277955],[-32.2119140625,53.041213040756]]]}",a description,alert,actual,public,geo,immediate,extreme,observed,2016-07-28 15:19:17,2016-07-28 23:00:00,2016-07-27 23:00:00,2016-08-29 23:00:00,2016-07-28 15:18:36,2016-07-28 15:18:36
